Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia
82583;31/07/2005;0000;9;3.382258;7.3;375.7;;;277.4;2.403226;1;0.1;;980.656452;33.66129;26.891613;20.764516;54.566667;
82583;31/08/2005;0000;9;3.479032;7.3;331.2;;;290.8;2.370968;2;14;;979.819355;34.241935;27.794194;22.03871;53.709677;
82583;30/09/2005;0000;9;3.868889;7;327.4;;;273.9;2.522222;0;0;;977.765556;35.383333;28.705333;22.81;49.133333;
82583;31/10/2005;0000;9;3.84086;7.8;438.1;;;310.7;2.322581;0;0;;976.290323;36.416129;29.919355;23.651613;44.072581;
82583;30/11/2005;0000;9;4.002222;8.3;442;;;275.2;3.144444;1;0.1;;974.896667;36.16;29.962;23.966667;44.041667;
82583;31/12/2005;0000;9;3.655914;8.3;368.5;;;204.5;5.16129;5;12.4;;974.660215;35.387097;29.495484;24.367742;49.201613;
82583;31/01/2006;0000;9;3.121505;6.3;288.1;;;247.9;5.16129;5;96.3;;974.91828;34.677419;29.001935;23.958065;53.822581;
82583;28/02/2006;0000;9;2.334524;5;166.7;;;168.8;6.857143;14;118.2;;975.866667;33.1;27.125714;23.157143;70.821429;
82583;31/03/2006;0000;9;2.387097;5;102.5;;;218.9;6.010753;13;136.1;;976.556989;31.912903;26.205806;22.735484;78.532258;
82583;30/04/2006;0000;14;1.705556;4.5;85.9;;;148;7.188889;27;140.5;;976.238889;30.843333;25.362;22.54;85.758333;
82583;31/05/2006;0000;14;2.331183;8.8;98.6;;;205.2;5.55914;13;81.9;;978.024731;30.609677;25.129677;21.641935;80.975806;
82583;30/06/2006;0000;14;3.287148;7.1;215.7;111.398652;85.7;220.4;4.516667;3;27.1;;978.884444;31.656667;25.412;20.406667;66.766667;
82583;31/07/2006;0000;14;3.570968;8.3;480.1;137.412182;0.2;253.8;4.11828;1;0.2;;979.465591;33.219355;26.647097;20.809677;57.306452;
82583;31/08/2006;0000;9;3.501075;8;459.6;153.722752;2.5;290;2.903226;2;2.5;;978.391398;34.148387;27.439355;21.432258;50.169355;
82583;30/09/2006;0000;9;3.718889;7.5;399;177.022113;0.9;285.1;2.988889;2;0.9;;977.864444;35.246667;28.722667;23.116667;46.208333;
82583;31/10/2006;0000;9;3.677419;7.3;410.2;211.116362;2;283.2;3.290323;1;2;;975.911828;36.03871;29.594839;23.6;45.137097;
82583;30/11/2006;0000;9;3.137778;6.3;376.7;201.596895;0;253.5;4.277778;0;0;;975.143333;35.636667;29.604;24;49.116667;
82583;31/12/2006;0000;9;3.664516;6.8;346.8;209.334363;5.5;247.7;4.548387;4;5.5;;976.278495;35.403226;29.582581;24.090323;50.298387;
82583;31/01/2007;0000;9;3.539331;7;368.7;221.458368;6.4;249.6;4.602151;4;6.4;;975.846237;35.929032;30.041935;24.73871;51.475806;
82583;28/02/2007;0000;9;2.397619;6.8;129.3;125.415626;125.415626;145.6;7.416667;17;281.2;;976.853571;32.557143;26.467857;22.892857;74.133929;
82583;31/03/2007;0000;9;2.420131;5.3;142.3;132.005668;132.005668;186.5;6.604839;10;61.1;;976.492473;31.309677;26.074194;22.612903;77.879032;
82583;30/04/2007;0000;9;2.483333;6.5;148.4;131.308888;105.894332;171.9;6.533333;12;76.4;;976.974444;32.796667;26.662;22.823333;75.083333;
82583;31/05/2007;0000;14;3.035484;6.8;219.7;137.889155;30.4;257.3;4.44086;5;30.4;;977.173118;32.867742;26.529677;21.609677;68.258065;
82583;30/06/2007;0000;9;3.734296;7.8;341.7;177.314499;9.1;240.1;3.533333;6;9.1;1012.56;978.763333;32.9;26.464667;21.07;58.808333;
82583;31/07/2007;0000;9;3.486022;7.3;357.7;154.352908;2.7;286.8;3.387097;3;2.7;;978.676344;33.858065;27.520645;22;51.637097;
82583;31/08/2007;0000;9;4.172819;8.1;416.3;73.690286;0.5;292.8;2.591398;1;0.5;;978.262366;34.012903;27.73871;22.067742;46.717742;
82583;30/09/2007;0000;9;4.214136;8.2;436.8;179.186495;0;298.6;3.2;0;0;;978.176667;34.99;28.846667;22.923333;40.958333;
82583;31/10/2007;0000;9;3.949462;7.1;462;211.116362;0;298.8;3.11828;0;0;;975.860215;35.887097;29.71871;23.464516;40.508065;
82583;30/11/2007;0000;9;3.876667;7.8;411.8;213.747342;0;297.9;3.611111;0;0;;974.634444;36.06;30.072667;23.856667;44.108333;
82583;31/12/2007;0000;9;3.175269;7.6;312;185.649036;23.2;210.9;5.322581;6;23.2;;975.212903;34.390323;28.591613;23.406452;55.330645;
82583;31/01/2008;0000;9;2.77957;6.1;239;167.756378;26.9;184.1;6.021505;14;26.9;;975.16129;33.906452;27.76;23.583871;65.5;
82583;29/02/2008;0000;9;2.755172;6.6;193.5;138.694935;135.9;201.4;5.954023;9;135.9;;976.462069;33.134483;26.973103;22.603448;67.931034;
82583;31/03/2008;0000;9;1.534409;6;65.9;113.522354;113.522354;153.1;7.569892;27;405.6;;976.321505;30.23871;24.999355;22.096774;85.806452;
82583;30/04/2008;0000;9;1.645556;5.5;61.7;110.028743;110.028743;147;6.755556;22;262.6;;975.961111;29.84;25.132667;22.326667;87.208333;
82583;31/05/2008;0000;9;2.219355;5.6;108.8;112.547981;112.547981;202.5;5.602151;12;32.1;;977.321505;30.496774;25.103871;21.577419;81.491935;
82583;30/06/2008;0000;14;3.082222;6.5;313.2;111.392617;15.004067;214.6;4.511111;2;2;;978.55;31.84;25.320667;20.21;67.108333;
82583;31/07/2008;0000;14;3.72043;7.8;392.7;125.210984;24.749944;248.1;4.376344;3;20.5;1013.17033;979.451613;32.145161;25.86129;20.296774;60.733871;
82583;31/08/2008;0000;14;3.641935;6.8;442.9;147.974304;46.874103;276;3.430108;2;45.4;;977.364516;33.632258;27.11871;21.309677;56.629032;
82583;30/09/2008;0000;9;4.104444;7.3;452.4;179.259111;0.686702;295.3;2.488889;0;0;;977.201111;35.5;28.788;22.83;46.266667;
82583;31/10/2008;0000;9;4.15669;9.6;501.7;206.285054;0.119766;309.7;2.860215;0;0;;976.265591;36.116129;29.589677;23.645161;43.145161;
82583;30/11/2008;0000;9;3.648889;7.1;451.5;206.44943;0.615211;274.6;3.666667;1;0.6;1008;974.766667;36.28;29.815333;23.64;43.625;
82583;31/12/2008;0000;9;2.934921;6.8;378.4;206.883635;1.101942;236.2;4.365079;3;1.1;;975.71746;35.825806;29.638065;24.167742;50.467742;
82583;31/01/2009;0000;9;3.070215;10.1;285.4;178.536508;67.000191;198.2;6.252688;9;67;;975.790323;34.309677;28.247097;23.558065;59.758065;
82583;28/02/2009;0000;9;2.075;5.5;108.5;117.310879;117.310879;162.3;7.5;15;181.2;;975.767857;31.6;25.859286;22.317857;78.071429;
82583;31/03/2009;0000;9;1.622581;4.1;68.8;120.044322;117.142677;178.3;6.903226;21;112.5;;977.035484;31.070968;25.500645;22.545161;;
82583;30/04/2009;0000;9;1.386667;3.6;52.4;108.546629;108.546629;128.4;7.95;25;508;;978.403333;30.17;25.048;22.193333;;
82583;31/05/2009;0000;9;1.406452;4.6;81.6;112.579123;112.579123;128.1;7.5;22;189.3;;978.675806;29.732258;25.079355;22.390323;;
82583;30/06/2009;0000;9;2.55;6.3;264.4;103.894475;69.237656;222.9;4.8;7;7.3;;978.812222;30.533333;24.759333;20.636667;78.8;
82583;31/07/2009;0000;9;2.85914;6;363.8;110.635801;38.264594;223.5;5.053763;6;14.8;;979.132258;31.522581;24.978065;19.983871;69.822581;
82583;31/08/2009;0000;9;3.38172;8.5;398.3;129.712892;28.392359;260.8;4.193548;2;18.6;;978.474194;33.058065;26.173548;20.519355;57.935484;
82583;30/09/2009;0000;9;3.697778;7;445.1;162.390315;6.53219;275.4;3.211111;3;2.7;;978.223333;34.903333;28.008667;22.293333;50.058333;
82583;31/10/2009;0000;9;3.083333;6;427.5;191.968886;1.030193;257.1;4.22619;1;0.2;;976.165476;35.677419;29.086452;22.841935;45.522727;
82583;30/11/2009;0000;9;3.736667;8.1;437.7;199.227356;0.723386;269.3;4.077778;1;0.6;;975.143333;36.01;29.497333;23.606667;44.966667;
82583;31/12/2009;0000;9;3.587302;9.6;424.6;202.014941;5.016886;194.4;5.349206;5;5;;976.874603;35.180645;29.306667;24.429032;;
82583;31/01/2010;0000;9;2.613978;6;264.3;159.473322;86.801413;161.6;6.451613;10;86.8;;976.297849;33.358065;27.281935;22.925806;67.032258;
82583;28/02/2010;0000;9;3.542857;8.1;341.9;180.507576;14.101072;177.3;5.678571;5;14.1;;975.353571;35.360714;29.269286;24.575;57.321429;
82583;31/03/2010;0000;9;2.725806;6.6;353.3;200.100228;68.400184;204.2;6.225806;8;68.4;;975.803226;35.745161;29.312258;24.374194;59.112903;
82583;30/04/2010;0000;9;2.111429;5.3;187.2;142.034342;108.900019;192.3;6;14;108.9;;976.958571;32.29;26.958;23.25;;
82583;31/05/2010;0000;9;2.489247;7.1;315.8;164.952959;18.400037;242.7;5.010753;5;18.4;;976.422581;34.767742;28.034194;23.090323;64.427419;
82583;30/06/2010;0000;9;3.574444;6.6;332.6;152.895454;2.600009;244.8;4.311111;4;2.6;;978.674444;34.103333;27.704667;22.226667;54.808333;
82583;31/07/2010;0000;14;3.606452;7.8;380.1;164.38237;2.400002;276.5;3.817204;1;2.4;1011.88172;978.321505;34.445161;28.085806;22.441935;45.725806;
82583;31/08/2010;0000;14;3.652688;7.8;396.3;172.098525;0;310.7;3.172043;0;0;;978.412903;34.625806;28.348387;22.680645;43.733871;
82583;30/09/2010;0000;9;3.954444;8.1;438.8;185.792968;0;304.2;2.811111;0;0;;976.958889;35.623333;29.099333;23.173333;39.516667;
82583;31/10/2010;0000;9;3.223656;7;365.5;203.78355;30;265.1;3.870968;3;30;;976.011828;35.932258;29.594667;23.612903;46.362903;
82583;30/11/2010;0000;9;3.375556;8.8;378.9;206.39622;0.4;256.1;3.866667;2;0.4;;974.595556;35.966667;29.754667;24.113333;44.383333;
82583;31/12/2010;0000;9;2.614286;7.6;233.2;163.941421;108.6;178.4;5.238095;9;108.6;;975.439683;33.351613;27.616774;23.303226;64.5625;
82583;31/01/2011;0000;9;2.14086;5.5;109.5;127.496585;127.496585;171.3;7.16129;15;184.3;;975.14086;30.783871;25.61871;22.1;77.330645;
82583;28/02/2011;0000;9;2.077381;6.3;94.5;111.101887;111.101887;165.2;6.892857;14;114.1;;976.017857;30.878571;25.373571;22.025;80.714286;
82583;31/03/2011;0000;9;1.944086;5.1;78.1;116.774141;116.774141;209.5;6.44086;13;157.7;;976.017204;30.635484;25.317419;22.025806;83.282258;
82583;30/04/2011;0000;9;1.648571;4;93.8;111.151562;111.151562;185.2;6.342857;13;215;1010.78;976.777143;30.86;25.264;21.59;83.966667;
82583;31/05/2011;0000;9;2.25914;6;123.9;108.770055;108.770055;188.9;6.236559;13;177.5;;976.894624;30.006452;24.934839;21.667742;83.822581;
82583;30/06/2011;0000;14;2.657778;6.3;322.3;107.82213;74.501765;214.5;4.244444;4;13.4;;978.204444;31.75;25.184667;20.43;72.058333;
82583;31/07/2011;0000;14;3.070968;6.6;332.9;114.958528;40.866083;226;4.311828;6;16.9;;978.335484;32.203226;25.386452;20.109677;64.806452;
82583;31/08/2011;0000;9;3.216129;6.1;348.3;145.401493;24.72289;288.8;3.806452;3;14.1;;978.436559;34.219355;27.044516;21.148387;53.475806;
82583;30/09/2011;0000;9;3.548889;9;410.1;169.502254;3.191541;291.4;3.011111;0;0;1011.65;978.15;35.34;28.358;22.156667;44.541667;
82583;31/10/2011;0000;9;3.204301;7.5;352.6;189.136694;28.474597;249.1;4.311828;3;27.9;;975.336559;35.26129;28.932667;23.109677;51.048387;
82583;30/11/2011;0000;9;3.334444;6.6;338.1;173.292652;37.906203;238.1;4.688889;1;37.8;1008.83;975.37;34.606667;28.340667;23.246667;53.175;
82583;31/12/2011;0000;9;3.351613;6.6;397.1;209.868361;0.032394;237.7;3.790323;0;0;;976.641935;36.587097;29.472903;23.4;48.766667;
82583;31/01/2012;0000;9;3.386022;7.5;345;181.905669;52.20329;196.4;5.666667;5;52.2;1008.95914;975.525806;34.248387;28.421379;23.583871;55.814516;
82583;29/02/2012;0000;9;3.148774;7.3;240.1;139.905883;40.700778;185.3;6.41954;13;40.7;;975.596552;33.637931;27.206429;22.917241;63.913793;
82583;31/03/2012;0000;9;2.856391;6.3;189.1;141.914951;64.800247;191.4;6.244624;20;64.8;;976.38172;33.606452;26.711333;22.541935;72.375;
82583;30/04/2012;0000;9;2.302896;5.5;180.3;149.289734;51.900132;211.9;5.432143;12;51.9;;976.798571;34.356667;27.369333;22.55;68.016667;
82583;31/05/2012;0000;9;3.213978;7.8;329.6;176.678943;4.700066;261.8;4.365591;4;4.7;;977.097849;35.096774;28.549032;23.029032;55.258065;
82583;30/06/2012;0000;9;3.314444;7;320.8;161.406728;1.1E-5;230.3;4.422222;0;0;;978.501111;34.333333;28.160667;22.586667;52.641667;
82583;31/07/2012;0000;9;3.74086;8;397.6;167.164126;0.400002;273.7;3.408602;1;0.4;;978.334409;34.248387;28.196;22.683871;47.685484;
82583;31/08/2012;0000;14;3.829032;6.8;454.4;173.130966;1.0E-6;322.1;2.602151;0;0;;979.117204;34.716129;28.306452;22.454839;41.241935;
82583;30/09/2012;0000;9;3.977148;8.3;465.7;188.017546;0;302.1;2.358333;0;0;;978.591111;35.64;29.042069;23.183333;40.5;
82583;31/10/2012;0000;9;3.796774;8;465.8;217.391021;0.5;293.4;3.311828;1;0.5;;975.963441;36.26129;29.975484;23.854839;43.169355;
82583;30/11/2012;0000;9;3.562222;6.6;390.3;212.505233;0.1;251.6;4.293333;1;0.1;;975.738667;36.053333;29.88;23.9;45.925;
82583;31/12/2012;0000;9;3.392473;7.5;362.5;217.894012;6.3;206.6;5.012987;2;6.3;;975.432895;35.654839;29.877333;24.512903;50.548387;
82583;31/01/2013;0000;9;3.117526;7;301.4;201.621773;13.7;171.2;6.206989;9;13.7;;976.041935;35.125806;29.230968;24.329032;56.556452;
82583;28/02/2013;0000;9;3.396429;7.6;308.2;178.277162;95.6;206.2;5.678571;9;95.6;;975.141667;35.189286;29.107857;24.153571;55.839286;
82583;31/03/2013;0000;9;2.941935;8.1;259.5;190.363169;63.4;204.2;5.763441;9;63.4;1009.32043;975.943011;34.780645;28.894839;24.364516;61.548387;
82583;30/04/2013;0000;9;2.375556;6.6;169.4;149.34732;90.8;194.8;7.166667;11;90.8;;977.933333;33.33;27.445333;23.573333;71.2;
82583;31/05/2013;0000;9;2.805435;5.8;207.4;138.786532;48.9;232.8;4.951613;7;48.9;;978.495161;32.367742;26.72129;22.283871;70.266667;
82583;30/06/2013;0000;9;3.015556;5.6;264.4;131.731656;37.6;227.8;4.333333;7;37.6;;979.146667;32.373333;26.629333;21.726667;66.75;
82583;31/07/2013;0000;9;3.398925;6.8;346.7;144.151056;11.3;256.1;3.870968;3;11.3;;979.904839;33.16129;27.025806;21.629032;55.733333;
82583;31/08/2013;0000;9;3.87381;8;348.1;182.306169;0.2;259.6;3.175439;1;0.2;;978.814035;34.848276;28.705714;22.975;50.142857;
82583;30/09/2013;0000;9;4.273333;8.3;443.9;202.700953;0.2;290.2;2.830508;1;0.2;;978.525424;35.843333;29.722069;24.016667;47.091667;
82583;31/10/2013;0000;9;4.103226;8.8;482.4;222.74249;0;283.9;3.758065;;0;;977.619355;36.254839;30.096129;24.203226;42.951613;
82583;31/12/2013;0000;9;3.417391;7.8;335.8;199.518775;74.8;232.6;5.590164;5;74.8;;976.304918;35.003226;29.052414;23.736667;52.525;
82583;31/01/2014;0000;9;2.549462;5.6;221.3;165.842697;53.5;200.8;6.322581;1;53.5;;977.208065;33.296774;27.737419;23.13871;62.532258;
82583;28/02/2014;0000;9;2.757143;6.6;175.7;135.081542;68.1;149.3;6.964286;;68.1;;976.592857;32.592857;26.918571;22.903571;68.883929;
82583;31/03/2014;0000;9;2.394624;6.1;169.6;136.152127;136.152127;193.1;6.790323;;195.5;;977.590323;32.380645;26.466452;22.606452;74.620968;
82583;30/04/2014;0000;9;1.973034;5.8;80.2;116.112719;116.112719;183.1;6.783333;;120.8;;978.198333;31.203333;25.631333;22.24;82.733333;
82583;31/05/2014;0000;9;2.194624;6.1;120.1;127.579993;82.927754;211.2;5.83871;;47.7;1012.25;978.451613;32;26.112258;21.845161;75.370968;
82583;30/06/2014;0000;9;3.391111;6.6;289.2;149.012244;22.315795;255.3;3.483333;;0;;979.028333;34.05;27.488;21.723333;56.675;
82583;31/07/2014;0000;9;3.781522;7.5;355.2;158.487649;5.950313;284.4;3.112903;;0.8;;980.837097;34.212903;27.697419;21.822581;49.298387;
82583;31/08/2014;0000;14;3.644086;7;409.4;170.815323;2.893835;310.6;2.387097;;1.8;;979.058065;34.974194;28.163871;21.935484;43.879032;
82583;30/09/2014;0000;9;3.734831;6.8;440.9;190.344964;2.209828;289.4;2.7;;2;1012.545;979.061667;35.746667;29.267333;23.353333;42.425;
82583;31/10/2014;0000;9;4.189888;8.3;492.4;211.973032;6.832793;302.5;3.016129;;6.8;;977.980645;35.996774;29.737419;23.987097;42.903226;
82583;30/11/2014;0000;9;3.389091;6.6;246.4;;;;4.555556;;19;;976.92;35.436364;29.107;23.781818;52.034091;
82583;31/01/2015;0000;9;3.206522;9.5;323;184.289673;75.9;247.6;4.344262;;75.9;;977.878689;34.577419;28.497419;23.296774;53.314516;
82583;28/02/2015;0000;9;2.980952;8.3;233.6;142.644477;93.4;170.2;6.285714;;93.4;;977.546429;33.742857;27.627857;23.239286;64.892857;
82583;31/03/2015;0000;9;2.090323;7;138.3;132.370224;132.370224;182.9;7.080645;;163.3;;977.872581;31.851613;26.186897;22.341935;78.516129;
82583;30/04/2015;0000;9;1.985556;6.1;79.6;126.517467;126.517467;220;6.05;;127.1;1012.315;978.335;31.763333;25.995333;22.296667;79.766667;
82583;31/05/2015;0000;9;2.051613;5.6;174.4;144.65142;42.634217;229.4;5.419355;;20.2;;978.679032;33.448387;27.104286;22.154839;66.607143;
82583;30/06/2015;0000;14;2.455;8.3;240.4;126.31151;62.588694;239.6;4.25;;58.1;;980.176667;32.816667;26.36;21.363333;64.655172;
82583;31/07/2015;0000;14;3.135484;7.3;304.1;138.306455;26.239223;248.3;4.225806;;23.1;;980.029032;32.916129;26.743226;21.754839;60.580645;
82583;31/08/2015;0000;9;3.609677;7.5;428.1;162.010764;1.66178;315.3;2.080645;;0.5;;979.769355;34.83871;27.873103;21.529032;46.103448;
82583;30/09/2015;0000;9;3.671622;8.3;433.6;192.77091;0.246439;287.7;2.766667;;0;;978.948333;35.72;29.238667;23.35;42.166667;
82583;31/10/2015;0000;9;;;506.1;222.74249;0.037433;302.3;2.241935;;0;;978.393548;36.519355;30.093333;23.922581;41.8;
82583;30/11/2015;0000;;;;;;;;;;0;;976.034483;37.313333;;;40.466667;
82583;31/12/2015;0000;;2.606496;5.1444;;;;;;;0;;977.783871;37.233333;30.789333;24.526667;42.266667;
82583;31/01/2016;0000;9;1.903428;4.62996;189.5;152.92067;152.92067;128.7;7.803279;;263.9;;977.934426;32.303226;27.054286;23.403226;78.166667;
82583;29/02/2016;0000;9;1.809726;3.60108;163.7;145.751399;113.022329;214.3;6.741379;;52.3;;977.867241;33.431034;27.203571;22.886207;78.035714;
82583;31/03/2016;0000;5;1.627654;4.11552;;154.092068;154.092068;199.8;6.709677;;179.1;;978.303226;32.996774;27.334667;23.416129;80.548387;
82583;30/04/2016;0000;9;1.834836;4.11552;;133.770057;103.504004;220.4;5.5;;74.9;1011.855;977.666667;32.253333;26.568276;22.65;81.866667;
82583;31/05/2016;0000;5;1.725863;3.08664;;156.8779;34.065836;213.6;4.899194;;6.3;1012.86129;978.71129;34.480645;27.628276;22.1;70.967742;
82583;30/06/2016;0000;14;2.177796;4.62996;;155.114968;22.436536;263;3.4375;;16.5;;980.513333;34.92;27.861333;22.163333;58.666667;
82583;31/07/2016;0000;9;2.389657;6.17328;;160.647938;1.681812;301.9;2.197581;;0.1;;979.616129;34.448387;27.760645;21.522581;50;
82583;31/08/2016;0000;;2.439441;5.1444;;;;;;;0;;979.587097;35.14;28.208;21.673333;44.4;
82583;30/09/2016;0000;;;;;;;;;;0;;;;;;;
82583;31/10/2016;0000;9;2.763041;6.17328;;228.360533;0;310.8;2.096774;;0;1010.15;976.893548;36.677419;30.28;24.177419;42.612903;
82583;30/11/2016;0000;5;2.940882;5.65884;;225.969505;0.1;273;3.479167;;0.1;1009.335;976.098333;36.54;30.427333;24.716667;44.8;
82583;31/01/2017;0000;5;2.116794;4.11552;279.2;186.696408;55.9;206.7;6.311475;;55.9;;976.870492;34.66129;28.506207;23.766667;64.612903;
82583;28/02/2017;0000;9;1.954872;4.11552;196.4;136.944139;100.8;172.8;7.214286;;100.8;1011.1875;977.126786;32.992857;27.180741;23.082143;75.678571;
82583;31/03/2017;0000;36;1.626294;3.60108;114.7;126.841944;85.3;166;7.451613;;85.3;;977.654839;31.487097;25.783333;22.525806;83.967742;
82583;30/04/2017;0000;9;1.480143;3.08664;97.5;121.23362;121.23362;179.3;6.366667;;143.6;;977.883333;31.6;25.864444;22.393333;84.766667;
82583;31/05/2017;0000;9;2.510345;6.5;192.7;146.645972;53.559149;229;4.629032;;38.8;;978.333871;33.66129;27.110323;22.2;74.193548;
82583;30/06/2017;0000;14;3.516667;7.8;329.9;153.066386;10.483596;238.6;3.383333;;4.6;;979.248333;34.117241;27.693103;21.96;60.233333;
82583;31/07/2017;0000;14;3.718911;8.23104;;152.221774;1.845605;257.6;3.487705;;0.5;;981.363934;33.263333;27.331333;21.787097;51.866667;
82583;31/08/2017;0000;9;3.360455;7.7166;;187.056795;0.3198;290.2;3.306452;;0;;979.391935;35.151613;28.883226;22.877419;46.580645;
82583;30/09/2017;0000;14;4.263748;8.23104;;197.690417;0.050165;291.1;2.351695;;0;;979.215254;35.593103;29.402069;23.71;43.344828;
82583;31/10/2017;0000;9;3.558913;7.7166;;;;291.4;3.114754;;0;;977.065574;36.6;30.376667;24.458065;45.066667;
82583;31/12/2017;0000;9;3.170974;8.23104;;223.349982;3.4;224.5;5;;3.4;;976.201639;35.53871;30.065806;24.854839;50.806452;
82583;31/01/2018;0000;9;2.721554;7.20216;;184.289673;32.7;190.7;5.887097;;32.7;;976.706452;34.464516;28.512258;23.941935;62.483871;
82583;28/02/2018;0000;5;1.762433;4.11552;;117.457335;117.457335;143.2;7.361111;;189.2;;976.955556;32.403704;26.123077;22.955556;82.185185;
82583;31/03/2018;0000;5;1.517598;3.08664;;136.152127;136.152127;189.1;6.541667;;205.8;1011.115;977.383333;31.9;26.442759;22.945161;83.413793;
82583;30/04/2018;0000;9;1.491004;3.60108;;;;176.6;6.207627;;214.9;;978.19661;30.324138;25.291429;22.196552;87.517241;

